id,name,slug,city,state,category,subcategory,address,phone,website,email,description,whatsapp_number,latitude,longitude,claimed,verified,created_at,google_maps_url,instagram_url,facebook_url,rating,review_count,featured
10030,Axis Securities,ahmedabad-axis-securities,Ahmedabad,Gujarat,Cafe,Premium Cafe,"Shop No. 6, Ground Floor, Galleria Mall, Sector 1, Ahmedabad, Gujarat - 380075",+919800000030,https://axissecurities.in,info@axissecurities.in,"About Axis Securities: A premier choice for cafe needs located in Ahmedabad. We are a part of the lineage of Axis Group and a proud subsidiary of Axis Bank – India’s 3rd largest private sector bank and the choice of more than 20 million clients. Making innovation and passion our motto, we have grown step-by-step in a short span of time. As the Axis Securities team, we are committed to provide the investment solutions and to offer a wide spectrum of Axis bank’s offerings to our customers.",+919800000030,23.0135,72.5624,false,false,2026-06-10T10:00:00Z,"https://www.google.com/maps/search/?api=1&query=23.0135,72.5624",https://instagram.com/axissecurities,https://facebook.com/axissecurities,4.0,1900,false
10031,IIFL Cup,ahmedabad-iifl-cup,Ahmedabad,Gujarat,Cafe,Premium Cafe,"Shop No. 7, Ground Floor, Galleria Mall, Sector 2, Ahmedabad, Gujarat - 380090",+919800000031,https://iiflcup.in,info@iiflcup.in,About IIFL Cup: A premier choice for cafe needs located in Ahmedabad. IIFL is a financial services conglomerate which was started by a group of passionate entrepreneurs in 1995. The genesis of IIFL lies in the power of dreaming big and believing in your dreams. IIFL was the pioneer in the retail broking industry with its launch of 5paisa trading platform which offered the lowest brokerage in the industry and the freedom from traditional ways of transacting. Our strength has been to continuously innovate and reinvent ourselves. IIFL’s evolution from an entrepreneurial start-up in 1995 to a full range diversified financial services group is a story of steady growth by and more.,+919800000031,23.0147,72.5636,false,true,2026-06-09T10:00:00Z,"https://www.google.com/maps/search/?api=1&query=23.0147,72.5636",https://instagram.com/iiflcup,https://facebook.com/iiflcup,3.8,1800,true
10032,EXL Service,ahmedabad-exl-service,Ahmedabad,Gujarat,Cafe,Premium Cafe,"Shop No. 8, Ground Floor, Galleria Mall, Sector 3, Ahmedabad, Gujarat - 380105",+919800000032,https://exlservice.in,info@exlservice.in,"About EXL Service: A premier choice for cafe needs located in Ahmedabad. At EXL, we’re experts in more than analytics, operations management, and technology. We’re experts in you, and your industry. This gives us the context to look deeper to identify and capitalize on opportunities to outperform. We call it Digital Intelligence: the all-important combination of digital and domain knowledge, human and technology, coming together to create breakthrough results. Digital Intelligence is why companies in the world’s most complex industries—from insurance to healthcare to transportation—bring us their toughest challenges, their seemingly impossible goals. Headquartered in New York, EXL has more than 30,000+ professionals in locations throughout the United States, Europe, and more.",+919800000032,23.015900000000002,72.56479999999999,false,false,2026-06-08T10:00:00Z,"https://www.google.com/maps/search/?api=1&query=23.015900000000002,72.56479999999999",https://instagram.com/exlservice,https://facebook.com/exlservice,3.8,1700,false
10033,Tata Teleservices,ahmedabad-tata-teleservices,Ahmedabad,Gujarat,Cafe,Premium Cafe,"Shop No. 9, Ground Floor, Galleria Mall, Sector 4, Ahmedabad, Gujarat - 380120",+919800000033,https://tatateleservices.in,info@tatateleservices.in,"About Tata Teleservices: A premier choice for cafe needs located in Ahmedabad. Tata Tele Business Services (TTBS), belonging to the prestigious Tata group of companies, is the country’s leading enabler of connectivity and communication solutions for businesses. With services ranging from connectivity, collaboration, cloud, security, IoT and marketing solutions, TTBS offers the largest portfolio of ICT services for businesses in India. Also, with fibre optic network running across 125,000 km., operations in over 60 cities, 1400+ partners and the largest team with 1200+ professionals, TTBS is well geared up to cater to the small, medium & large business community in India. TTBS strives to always get the best technology and and more.",+919800000033,23.0171,72.566,true,false,2026-06-07T10:00:00Z,"https://www.google.com/maps/search/?api=1&query=23.0171,72.566",https://instagram.com/tatateleservices,https://facebook.com/tatateleservices,4.3,1500,false
10034,Siemens India,ahmedabad-siemens-india,Ahmedabad,Gujarat,Cafe,Premium Cafe,"Shop No. 10, Ground Floor, Galleria Mall, Sector 5, Ahmedabad, Gujarat - 380135",+919800000034,https://siemensindia.in,info@siemensindia.in,"About Siemens India: A premier choice for cafe needs located in Ahmedabad. Siemens India manufactures steam turbines, turbo compressors, high-voltage switchgear (circuit breakers, disconnectors and gas-insulated switchgear), switchboards, remote monitoring systems (RMS), fire detectors and suppression systems, motors and generators, relays and Smart Grid systems, transformers, and advanced medical imaging equipment. The factories replicate global, best-in-class manufacturing systems and practices, with a facility to overhaul and repair gas turbines, compressor blades and rotors. Siemens India is a leader in technology solutions for intelligent (smart), sustainable cities, smart grid, building technologies, mobility and power distribution. Siemens is involved in the Restructured Accelerated Power Development and Reforms Programme (R-APDRP) of the Government and more.",+919800000034,23.0183,72.5672,false,true,2026-06-06T10:00:00Z,"https://www.google.com/maps/search/?api=1&query=23.0183,72.5672",https://instagram.com/siemensindia,https://facebook.com/siemensindia,4.2,1400,false
10035,Lava International,ahmedabad-lava-international,Ahmedabad,Gujarat,Cafe,Premium Cafe,"Shop No. 11, Ground Floor, Galleria Mall, Sector 1, Ahmedabad, Gujarat - 380150",+919800000035,https://lavainternational.in,info@lavainternational.in,"About Lava International: A premier choice for cafe needs located in Ahmedabad. Lava International Limited is a leading Mobile Handset Company in India and has expanded its operations to multiple countries across the world. Right from its inception Lava has been at the forefront of building a strong ecosystem of design and manufacturing of mobile handsets. The company has been building mobile handset design capability including industrial design, mechanical design, hardware design & software design. In line with the Govt. of India’s ‘Make in India’ initiative, Lava has taken a lead in support of this important nation building program and has already set up a design team in India, becoming and more.",+919800000035,23.0195,72.5684,false,false,2026-06-15T10:00:00Z,"https://www.google.com/maps/search/?api=1&query=23.0195,72.5684",https://instagram.com/lavainternational,https://facebook.com/lavainternational,4.1,1400,false
10036,Larsen & Toubro Infotech,ahmedabad-larsen-and-toubro-infotech,Ahmedabad,Gujarat,Cafe,Premium Cafe,"Shop No. 12, Ground Floor, Galleria Mall, Sector 2, Ahmedabad, Gujarat - 380165",+919800000036,https://larsentoubroinfotech.in,info@larsentoubroinfotech.in,"About Larsen & Toubro Infotech: A premier choice for cafe needs located in Ahmedabad. LTI (NSE: LTI) is a global technology consulting and digital solutions company helping more than 300 clients succeed in a converging world. With operations in 30 countries, we go the extra mile for our clients and accelerate their digital transformation with LTI’s Mosaic platform enabling their mobile, social, analytics, IoT and cloud journeys. Founded 20 years ago as the information technology arm of the Larsen & Toubro group, our unique heritage gives us unrivaled real-world expertise to solve the most complex challenges of enterprises across all industries. Each day, our team of more than 28,000 LTItes and more.",+919800000036,23.0207,72.5696,false,false,2026-06-14T10:00:00Z,"https://www.google.com/maps/search/?api=1&query=23.0207,72.5696",https://instagram.com/larsentoubroinfotech,https://facebook.com/larsentoubroinfotech,3.6,1300,false
10037,AU Small Finance Bank,ahmedabad-au-small-finance-bank,Ahmedabad,Gujarat,Cafe,Premium Cafe,"Shop No. 13, Ground Floor, Galleria Mall, Sector 3, Ahmedabad, Gujarat - 380180",+919800000037,https://ausmallfinancebank.in,info@ausmallfinancebank.in,"About AU Small Finance Bank: A premier choice for cafe needs located in Ahmedabad. We are redefining what a bank should be. We enable a convenient banking experience. We uncomplicate banking for you. The dream started two decades ago by Mr. Sanjay Agarwal, a merit holder Chartered Accountant and a first generation entrepreneur, along with his proficient team. Together, the dexterous team embarked on a journey of excellence while enriching lives along the way. What started off as a dream to be one of the fastest growing NBFCs, AU Financiers is now AU SMALL FINANCE BANK. Throughout our journey we have focused on solutions, completely based on our customers’ needs.",+919800000037,23.0219,72.57079999999999,true,true,2026-06-13T10:00:00Z,"https://www.google.com/maps/search/?api=1&query=23.0219,72.57079999999999",https://instagram.com/ausmallfinancebank,https://facebook.com/ausmallfinancebank,3.8,1200,true
10038,Hexaware Adda,ahmedabad-hexaware-adda,Ahmedabad,Gujarat,Cafe,Premium Cafe,"Shop No. 14, Ground Floor, Galleria Mall, Sector 4, Ahmedabad, Gujarat - 380195",+919800000038,https://hexawareadda.in,info@hexawareadda.in,"About Hexaware Adda: A premier choice for cafe needs located in Ahmedabad. Hexaware is a fast growing automation-led next-generation service provider delivering excellence in IT, BPO and Consulting services. We are driven by a combination of robust strategies, passionate teams and a global culture rooted in innovation and automation. Hexaware’s Digital offerings have helped clients achieve operational excellence and customer delight. Our focus lies on taking a leadership position in helping clients attain customer intimacy as their competitive advantage. We are now on a journey of metamorphosing the experiences of the customer’s customers by leveraging our industry-leading delivery and execution model, built around the strategy— ‘Automate Everything TM ,Cloudify Everything and more.",+919800000038,23.0231,72.572,false,false,2026-06-12T10:00:00Z,"https://www.google.com/maps/search/?api=1&query=23.0231,72.572",https://instagram.com/hexawareadda,https://facebook.com/hexawareadda,3.5,1100,false
10039,Dewan Housing Finance Co...,ahmedabad-dewan-housing-finance-co,Ahmedabad,Gujarat,Cafe,Premium Cafe,"Shop No. 15, Ground Floor, Galleria Mall, Sector 5, Ahmedabad, Gujarat - 380210",+919800000039,https://dewanhousingfinanceco.in,info@dewanhousingfinanceco.in,"About Dewan Housing Finance Co...: A premier choice for cafe needs located in Ahmedabad. For over three decades, DHFL has been providing easy access to affordable Housing Finance to realise home-ownership aspirations of millions of Lower and Middle income families in semi-urban and rural India. DHFL was established in 1984 with this goal, by a visionary leader Late Shri Rajesh Kumar Wadhawan. He observed that most Indians were unable to buy their dream home and committed himself to transforming the lives of Indian households by enabling access to home ownership through the inception of DHFL. Led by Chairman & Managing Director, Mr. Kapil Wadhawan, DHFL has strengthened its position as and more.",+919800000039,23.0243,72.5732,false,false,2026-06-11T10:00:00Z,"https://www.google.com/maps/search/?api=1&query=23.0243,72.5732",https://instagram.com/dewanhousingfinanceco,https://facebook.com/dewanhousingfinanceco,4.4,1000,false
